date,f
2022-02-21,0.6502434285714286
2022-02-22,0.64971
2022-02-23,0.6507147857142858
2022-02-24,0.6517195714285714
2022-02-25,0.6527243571428571
2022-02-26,0.6537291428571428
2022-02-27,0.6547339285714285
2022-02-28,0.6557387142857142
2022-03-01,0.6567434999999999
2022-03-02,0.6542859999999999
2022-03-03,0.6518284999999999
2022-03-04,0.6493709999999999
2022-03-05,0.6469135
2022-03-06,0.644456
2022-03-07,0.6419985
2022-03-08,0.639541
2022-03-09,0.6376745
2022-03-10,0.635808
2022-03-11,0.6339415
2022-03-12,0.6320749999999999
2022-03-13,0.6302085
2022-03-14,0.628342
2022-03-15,0.6264755
2022-03-16,0.6236776428571428
2022-03-17,0.6208797857142857
2022-03-18,0.6180819285714285
2022-03-19,0.6152840714285714
2022-03-20,0.6124862142857143
2022-03-21,0.6096883571428572
2022-03-22,0.6068905
2022-03-23,0.6036362857142857
2022-03-24,0.6003820714285715
2022-03-25,0.5971278571428572
2022-03-26,0.5938736428571428
2022-03-27,0.5906194285714286
2022-03-28,0.5873652142857143
2022-03-29,0.584111
2022-03-30,0.5877115
2022-03-31,0.5913120000000001
2022-04-01,0.5949125000000001
2022-04-02,0.598513
2022-04-03,0.6021135
2022-04-04,0.605714
2022-04-05,0.6093145
2022-04-06,0.6087122142857143
2022-04-07,0.6081099285714285
2022-04-08,0.6075076428571429
2022-04-09,0.6069053571428571
2022-04-10,0.6063030714285714
2022-04-11,0.60570078571428565
2022-04-12,0.6050985
2022-04-13,0.6069955714285714
2022-04-14,0.6088926428571428
2022-04-15,0.6107897142857143
2022-04-16,0.6126867857142857
2022-04-17,0.6145838571428571
2022-04-18,0.6164809285714286
2022-04-19,0.618378
2022-04-20,0.6175024285714286
2022-04-21,0.6166268571428571
2022-04-22,0.6157512857142857
2022-04-23,0.6148757142857143
2022-04-24,0.6140001428571429
2022-04-25,0.6131245714285715
2022-04-26,0.612249
2022-04-27,0.6103023571428572
2022-04-28,0.6083557142857143
2022-04-29,0.6064090714285715
2022-04-30,0.6044624285714286
2022-05-01,0.6025157857142858
2022-05-02,0.6005691428571429
2022-05-03,0.5986225000000001
2022-05-04,0.5971952857142858
2022-05-05,0.5957680714285715
